time_s,day,jd_utc,ra_deg,dec_deg,ra_true_deg,dec_true_deg,elevation_deg,sun_elevation_deg,lunar_separation_deg,range_km,apparent_magnitude
308340.0,3.56875,2461045.06875,119.5528202259478,14.671001141258412,119.5523209260651,14.671509358120531,37.99618398852301,-33.228063702528615,10.061667898881087,399514.28480418836,15.867319583410033
308940.0,3.5756944444444443,2461045.0756944446,119.61129112163304,14.653017442265236,119.61163884747951,14.652832341329292,38.81250317286057,-33.39021820135998,10.060822904238892,399435.30422636284,15.867145508692818
309540.0,3.582638888888889,2461045.082638889,119.66915374759463,14.635552211396886,119.6705190607003,14.633829965675266,39.534786935130654,-33.452654054864745,10.059670802525032,399364.91356159933,15.86701798721663
310140.0,3.589583333333333,2461045.089583333,119.7286321732579,14.614093940533783,119.7290203125526,14.614499404451964,40.15881991383008,-33.415037522741116,10.058208923017261,399303.2261211756,15.866937893101639
310740.0,3.5965277777777778,2461045.0965277776,119.78768050880964,14.594816372760135,119.78720210463692,14.594838501560933,40.680763830629964,-33.277569491553,10.056435099244696,399250.3388333288,15.8669060134924
311340.0,3.6034722222222224,2461045.103472222,119.84413597378132,14.575194079208671,119.84512454523616,14.574845786219731,41.097259806034806,-33.04098021604292,10.054347674608856,399206.3320621556,15.866923046733884
311940.0,3.6104166666666666,2461045.1104166666,119.90332345405956,14.554270499322245,119.90284824415178,14.554520469474175,41.40552589513359,-32.70651034223507,10.051945507488123,399171.2694240574,15.866989600760174
312540.0,3.6173611111111112,2461045.117361111,119.96027773909708,14.5341324385859,119.96043418374057,14.533862447142978,41.60344316736029,-32.275879371723576,10.049227974608623,399145.19765709626,15.867106191696191
313140.0,3.6243055555555554,2461045.1243055556,120.01743871544855,14.513115848555266,120.01794359336517,14.512872299352928,41.689624707632696,-31.751243400317826,10.04619497315414,399128.146521101,15.867273242676415
313740.0,3.63125,2461045.13125,120.07554854453255,14.491176325731876,120.07543782313786,14.491551288296197,41.66346241992669,-31.13514447452845,10.042846921515455,399120.12873266987,15.867491082885298
314340.0,3.6381944444444443,2461045.1381944446,120.13220482739176,14.469776017642676,120.13297821732165,14.469901354215322,41.52514801972911,-30.430454195261312,10.03918475867104,399121.13993526157,15.867759946822797
314940.0,3.645138888888889,2461045.145138889,120.19013964205544,14.448481448643333,120.19062598775447,14.447925109629066,41.27566655137835,-29.64031425368963,10.035209942195927,399131.1587044674,15.86807997379712
315540.0,3.652083333333333,2461045.152083333,120.24852213067713,14.426060325123252,120.24844208325018,14.42562583372183,40.91676297641661,-28.76807649553558,10.030924444985661,399150.146586188,15.868451207612733
316140.0,3.6590277777777778,2461045.1590277776,120.30656187176508,14.403153511719234,120.30648708180101,14.403007455543076,40.450884305140896,-27.817244375795717,10.02633075021691,399178.0481805894,15.868873596652318
316740.0,3.6659722222222224,2461045.165972222,120.36438604042445,14.380445691902919,120.36482103982291,14.380074554443713,39.88110201866361,-26.791418504876194,10.021431845739277,399214.7912406991,15.86934699386514
317340.0,3.6729166666666666,2461045.1729166666,120.42449488595688,14.356660291383927,120.4235033869156,14.35683234002588,39.21101985103352,-25.694246458049754,10.016231216401318,399260.2868245347,15.869871157298402
317940.0,3.6798611111111112,2461045.179861111,120.48226348124074,14.33319895286005,120.4825928004228,14.333286639916823,38.444673304075806,-24.529378594421605,10.010732835435622,399314.4294724947,15.870445750699677
318540.0,3.6868055555555554,2461045.1868055556,120.54187970861038,14.309054173424496,120.54214708654571,14.30944388414597,37.58642664538861,-23.30043000104305,10.004941154510886,399377.09742004145,15.871070344371685
319140.0,3.69375,2461045.19375,120.60229983818192,14.28514946721249,120.60222306393527,14.285311088064184,36.64087259984605,-22.010948713551294,9.998861092559157,399448.1528434329,15.871744416245253
319740.0,3.7006944444444443,2461045.2006944446,120.66367582429649,14.260895945898177,120.66287645007769,14.260895833874313,35.61273888778848,-20.664390023760507,9.992498023418813,399527.44213782175,15.872467353165721
320340.0,3.707638888888889,2461045.207638889,120.72434170187248,14.236735151885318,120.72416175077379,14.236206250847541,34.506804567834536,-19.264096476837363,9.98585776234251,399614.796226951,15.873238452387145
320940.0,3.714583333333333,2461045.214583333,120.78596506172146,14.212049183389684,120.78613214830618,14.211250996422969,33.32782803767195,-17.81328312353785,9.978946551643801,399710.03089615086,15.874056923203806
321540.0,3.7215277777777778,2461045.2215277776,120.84848791987862,14.185590154641478,120.84883941666335,14.18603922558697,32.08048693155198,-16.315026828117244,9.971771044218066,399812.94719187176,15.874921889094008
322140.0,3.7284722222222224,2461045.228472222,120.91213031226486,14.160516848398611,120.912333793942,14.160580580283037,30.7693309753392,-14.772260467784477,9.964338288267202,399923.33177765086,15.875832389421294
322740.0,3.7354166666666666,2461045.2354166666,120.97588539540173,14.134865659695322,120.9766639055129,14.134885156797615,29.39874547708881,-13.18776945227882,9.956655708977742,400040.9573891338,15.876787381936982
387300.0,4.482638888888889,2461045.982638889,131.83432097715584,11.931768208801289,131.83524735859498,11.930994798578764,15.386072620440231,-23.778045447006136,9.154974079296057,398889.5426983043,15.934484990987809
387900.0,4.489583333333333,2461045.9895833335,131.90947352857765,11.917407460959407,131.909518526884,11.917764104139794,17.195032292402264,-24.989599521118173,9.148684523917627,398662.8285554843,15.93376506573119
388500.0,4.496527777777778,2461045.996527778,131.9820864869079,11.904189186253051,131.98259111919583,11.904402758738723,18.978220953136354,-26.135936591341547,9.142187520989317,398440.5825992906,15.93306206261266
389100.0,4.503472222222222,2461046.003472222,132.05437076297267,11.890320790969994,132.0544946960107,11.890901074839778,20.733254490355858,-27.213413033585976,9.13547496352403,398223.1441175919,15.932378055985343
389700.0,4.510416666666667,2461046.0104166665,132.12475011623437,11.87714567200515,132.1252611135087,11.877249658119073,22.457556791003746,-28.218360023456835,9.128539006641324,398010.8437915826,15.931715094947176
390300.0,4.517361111111111,2461046.017361111,132.19463512043023,11.863961224460805,132.19492444473457,11.863439439403207,24.148343861485653,-29.147123252950706,9.121372083459542,397804.00312948844,15.931075199341894
390900.0,4.524305555555555,2461046.0243055555,132.26415309590692,11.849470588210982,132.263520945699,11.849461687542316,25.80260944108815,-29.996109527855,9.113966923442637,397602.9337917042,15.930460355487735
391500.0,4.53125,2461046.03125,132.33135210185142,11.834566259704179,132.33108899097806,11.83530803102286,27.417110870671323,-30.761838574199448,9.106316568854686,397407.936993729,15.9298725120746
392100.0,4.538194444444445,2461046.0381944445,132.3980231300967,11.82095348629612,132.39766900914702,11.820970477112516,28.98835663932742,-31.44099947271189,9.098414390983558,397219.3029141254,15.929313576068868
392700.0,4.545138888888889,2461046.045138889,132.463572673248,11.807330517059627,132.46330341307248,11.806441430319854,30.51259640799993,-32.03051014908311,9.090254105781773,397037.3101213907,15.928785408667405
393300.0,4.552083333333333,2461046.0520833335,132.52676938197328,11.791858681308433,132.52803652517125,11.791713710097849,31.985814661027174,-32.527577959673266,9.081829788860517,396862.225021216,15.928289821312983
393900.0,4.559027777777778,2461046.059027778,132.59130387601664,11.777109565890592,132.5919144977184,11.776780567728702,33.40372939098267,-32.929759016302384,9.07313588978089,396694.30132531933,15.927828571782623
394500.0,4.565972222222222,2461046.065972222,132.65425560550625,11.761360482350918,132.6549852240826,11.761635704332587,34.76179737703429,-33.235013601014444,9.06416724539684,396533.77955186984,15.927403360373805
395100.0,4.572916666666667,2461046.0729166665,132.7174108970556,11.746614116367235,132.7172982671913,11.746273277819215,36.055228486786284,-33.44175505814933,9.054919093253933,396380.8865089735,15.927015826138867
395700.0,4.579861111111111,2461046.079861111,132.77894629196172,11.730247467366251,132.77890473968986,11.730687928999021,37.279009669477794,-33.54888927105752,9.045387082322357,396235.8348871532,15.926667543333469
396300.0,4.586805555555555,2461046.0868055555,132.83954970601073,11.715366176966247,132.83985722390946,11.714874786471109,38.42794254592446,-33.55584289163077,9.035567284595277,396098.82279463724,15.926360017881432
396900.0,4.59375,2461046.09375,132.900206610429,11.697894027987111,132.90020966577103,11.6988294804298,39.496695122600414,-33.46257833755686,9.025456204780324,395970.0333633223,15.926094684030584
397500.0,4.600694444444445,2461046.1006944445,132.96048597087338,11.682779402432438,132.9600172693688,11.682548153277041,40.47986967656129,-33.26959478278621,9.015050789135651,395849.63437533966,15.925872901143617
398100.0,4.607638888888889,2461046.107638889,133.01982161893483,11.665840453739918,133.01933638807634,11.666027468999015,41.372087451456025,-32.97791505712001,9.00434843321982,395737.777919883,15.925695950647022
398700.0,4.614583333333333,2461046.1145833335,133.0786844993574,11.648675140755676,133.0782244124027,11.649264621266788,42.16808977252231,-32.589059250105855,8.993346988514794,395634.60008113616,15.925565033147588
399300.0,4.621527777777778,2461046.121527778,133.13705632158033,11.631984906708972,133.13673965501874,11.632257340214322,42.86285369329427,-32.105006586700256,8.982044767880764,395540.22065846564,15.9254812657292
399900.0,4.628472222222222,2461046.128472222,133.19531586889974,11.6155625912607,133.1949412290637,11.615003900084913,43.45171849103951,-31.528147787924333,8.970440549775528,395454.7429222052,15.925445679418107
400500.0,4.635416666666667,2461046.1354166665,133.25248006095998,11.597474653632698,133.25288894437776,11.597503114454643,43.93051771895678,-30.861230238418116,8.958533581466659,395378.2533878219,15.925459216932186
401100.0,4.642361111111111,2461046.142361111,133.31066480285432,11.5804152769987,133.31064316139518,11.579754352099899,44.29570901835294,-30.107299276116628,8.94632358052367,395310.8216560193,15.925522730469329
401700.0,4.649305555555555,2461046.1493055555,133.36865943835198,11.56108015304011,133.36826468385678,11.56175752945345,44.54449409444033,-29.269637486861352,8.933810735542076,395252.5002545308,15.925636979867445
402300.0,4.65625,2461046.15625,133.42606885682565,11.543927051057114,133.42581463001414,11.543513112607458,44.674919454151016,-28.351704971615987,8.92099570533675,395203.3245320927,15.925802630906883
402900.0,4.663194444444445,2461046.1631944445,133.4845341991667,11.524089255094129,133.4833543070023,11.525022115703436,44.68595006519768,-27.357082388009417,8.907879616899374,395163.3125843196,15.926020253852297
403500.0,4.670138888888889,2461046.170138889,133.54064711112537,11.507026859668692,133.54094508462532,11.506286097897531,44.577509583271244,-26.28941836417126,8.894464062073958,395132.4652152199,15.926290322223554
404100.0,4.677083333333333,2461046.1770833335,133.59789545222267,11.486640791920188,133.59864826905525,11.487307158911257,44.35048356751359,-25.152382376937272,8.880751092957198,395110.7659344582,15.926613211800532
404700.0,4.684027777777778,2461046.184027778,133.6568122445159,11.468653715773483,133.65652497662956,11.468087933184107,44.00668539406629,-23.949623726209857,8.86674321603222,395098.18099038355,15.926989199863453
405300.0,4.690972222222222,2461046.190972222,133.71426451507827,11.448931655703856,133.71463600423792,11.448631585052583,43.54878794696319,-22.68473693754155,8.852443385150774,395094.65943608567,15.927418464621905
405900.0,4.697916666666667,2461046.1979166665,133.7731066957939,11.42978554005268,133.77304172064422,11.428941790589336,42.98022679704966,-21.361232995130802,8.837854992836805,395100.1332435795,15.927901085128017
406500.0,4.704861111111111,2461046.204861111,133.83180107547545,11.409572879468863,133.83180191905308,11.409022742073326,42.305083201785166,-19.982517361162305,8.822981861273766,395114.5174291093,15.928437040945948
407100.0,4.711805555555555,2461046.2118055555,133.89047397915348,11.388776416811176,133.89097571129756,11.388879127283099,41.5279550758921,-18.55187259764192,8.807828231284198,395137.71023608535,15.929026212535152
407700.0,4.71875,2461046.21875,133.95056767930697,11.369148957242055,133.9506214040035,11.368516119493453,40.65382489349024,-17.072446258717388,8.792398750598904,395169.5933415183,15.929668381635839
408300.0,4.725694444444445,2461046.2256944445,134.01111838829763,11.3475217232846,134.01079638105347,11.347939363913097,39.68793181981216,-15.547242918032627,8.77669846097339,395210.0320981824,15.930363231934034
408900.0,4.732638888888889,2461046.232638889,134.0719358596065,11.327583091483712,134.07155698862667,11.327154962996808,38.635653923590226,-13.97911977255296,8.760732784277058,395258.875809925,15.931110349956707
409500.0,4.739583333333333,2461046.2395833335,134.13289639784435,11.306026314971014,134.13295842324564,11.306169460701588,37.50240444343184,-12.370785218347079,8.744507507617804,395315.9580390127,15.93190922619149
476580.0,5.5159722222222225,2461047.015972222,145.57652519084172,9.477627135022148,145.5766328593114,9.47856879746992,16.440090643141268,-29.036744177171414,6.65030665577012,391722.5639132602,16.014682881409993
477180.0,5.522916666666666,2461047.0229166667,145.65727935104815,9.470333834963075,145.6571744938214,9.470203513891281,18.278415485817316,-29.907265029937598,6.629225712596961,391469.3562977411,16.014074446260718
477780.0,5.529861111111111,2461047.029861111,145.73609377117182,9.46219609664384,145.7365746203517,9.46178362650502,20.093188663950407,-30.695247065284992,6.607904183158994,391220.60799872334,16.01347968358687
478380.0,5.5368055555555555,2461047.0368055557,145.81409994145872,9.452995118915899,145.8148627008675,9.45330168159445,21.882082014186473,-31.39731422104243,6.586336177874363,390976.6608252197,16.012900816275415
478980.0,5.54375,2461047.04375,145.89180650565527,9.44585462638281,145.89207051624916,9.444750454253926,23.6425713759276,-32.01030494738785,6.564516043293615,390737.8481333481,16.01234005066811
479580.0,5.550694444444445,2461047.050694444,145.96734368013213,9.43643553974638,145.96823211572283,9.436122967382376,25.37191853985622,-32.5313332219222,6.542438373060972,390504.4941982993,16.011799572204414
480180.0,5.557638888888889,2461047.0576388887,146.043907185036,9.427622346230947,146.04338378321512,9.42741249869537,27.067153505171074,-32.95784910537001,6.5200980193391604,390276.91354197287,16.011281540991934
480780.0,5.564583333333333,2461047.064583333,146.11822051369836,9.418055534161153,146.11756395372927,9.418612610654002,28.72505574026058,-33.287695719844656,6.497490101809312,390055.41039439343,16.010788087513536
481380.0,5.571527777777778,2461047.0715277777,146.18954635896657,9.410143166630888,146.19081316930118,9.409717156692572,30.342137446467614,-33.51916059410173,6.474610018011183,389840.2780535917,16.010321308215975
481980.0,5.5784722222222225,2461047.078472222,146.262509658305,9.400538965314786,146.26317400728536,9.400720298579532,31.914627926497328,-33.6510181458132,6.451453452102068,389631.7983239614,16.00988326119683
482580.0,5.585416666666666,2461047.0854166667,146.33403609363108,9.392201155277473,146.3346910080741,9.391616520912502,33.43846091798868,-33.682561138705154,6.42801638314466,389430.2409627335,16.0094759619197
483180.0,5.592361111111111,2461047.092361111,146.40589123688395,9.382000609649873,146.40541059786457,9.382400645017599,34.909266239967565,-33.61361922726184,6.404295092674512,389235.8631480244,16.009101378985104
483780.0,5.5993055555555555,2461047.0993055557,146.47588294649546,9.37313521844872,146.47538100658178,9.373067842193542,36.322367565481734,-33.44456346589757,6.380286171531373,389048.9089697801,16.008761429969628
484380.0,5.60625,2461047.10625,146.54457474289114,9.363645544396903,146.54465218113035,9.363613646251324,37.67278848588562,-33.176296505928185,6.355986525897317,388869.6089449697,16.008457977346904
484980.0,5.613194444444445,2461047.113194444,146.61316305175893,9.354375637357892,146.61327569029217,9.354033967766886,38.955269263343226,-32.81022910806242,6.331393382399911,388698.17956564925,16.00819282449726
485580.0,5.620138888888889,2461047.1201388887,146.68147706002003,9.344130946797732,146.68130464470312,9.344325095212417,40.16429749208817,-32.34824422122896,6.30650429287774,388534.8228365788,16.007967711854963
486180.0,5.627083333333333,2461047.127083333,146.74935260486816,9.33414401116625,146.74879357389827,9.334483719841119,41.29415409887488,-31.792651086379458,6.281317137181024,388379.7259162659,16.007784313122624
486780.0,5.634027777777778,2461047.1340277777,146.8159577460518,9.32474146587089,146.81579833847232,9.324506935109083,42.33897893752826,-31.146131399081888,6.2558301261357,388233.06071045244,16.007644231667715
487380.0,5.6409722222222225,2461047.140972222,146.883197578602,9.314111446676948,146.8823760191243,9.314392247434364,43.29285649397084,-30.41168062461022,6.2300418030036235,388094.9835344973,16.007548997043305
487980.0,5.647916666666666,2461047.1479166667,146.9495531854432,9.304235452954222,146.94858480630634,9.304137583536654,44.14992294986168,-29.592547055094446,6.203951044083857,387965.63479891117,16.00750006167031
488580.0,5.654861111111111,2461047.154861111,147.01437612189733,9.293367700802735,147.0144838868477,9.293741296775478,44.904493540006534,-28.69217113807882,6.1775570583245365,387845.1387267949,16.00749879768892
489180.0,5.6618055555555555,2461047.1618055557,147.08045904642378,9.283229358705075,147.08013332785765,9.283202172458163,45.55120703703007,-27.714127221022288,6.150859385935025,387733.60310397885,16.007546493990017
489780.0,5.66875,2461047.16875,147.14498084196615,9.271892828106452,147.145593958225,9.272519432093262,46.085181666833776,-26.662069404427836,6.123857895987666,387631.1190625708,16.00764435343667
490380.0,5.675694444444445,2461047.175694444,147.2106186226803,9.261317180295965,147.21092724446243,9.261692739187005,46.50217418458122,-25.53968279071425,6.096552782996443,387537.76090049476,16.0077934902508
490980.0,5.682638888888889,2461047.1826388887,147.27680090627672,9.251486378821276,147.27619518272576,9.25072219087796,46.79873191708546,-24.350640410035812,6.068944562542389,387453.5859251305,16.007994927778025
491580.0,5.689583333333333,2461047.189583333,147.3419426867296,9.239807150631343,147.34146015360523,9.239608334581325,46.97232581263422,-23.09856729218151,6.041034065753452,387378.6343540832,16.008249596136704
492180.0,5.696527777777778,2461047.1965277777,147.406546901667,9.228382425904773,147.40678481178247,9.228352157454262,47.02145378412906,-21.787010158945233,6.012822432930612,387312.9292278796,16.00855833041634
492780.0,5.7034722222222225,2461047.203472222,147.47272346092828,9.218138961234384,147.47223195703603,9.216955087771204,46.94570438420777,-20.419413574566764,5.984311106126413,387256.476370471,16.008921868946263
493380.0,5.710416666666666,2461047.2104166667,147.53837157478463,9.205263208074138,147.53786440855947,9.205418992598746,46.74577484676566,-18.999101643604302,5.955501820769427,387209.26438282477,16.00934085183098
493980.0,5.717361111111111,2461047.217361111,147.6037660043839,9.193478093876635,147.60374487934183,9.193746174377274,46.42344167179621,-17.52926474641718,5.92639659635399,387171.2646721798,16.009815819725244
494580.0,5.7243055555555555,2461047.2243055557,147.6695011851069,9.181837009756325,147.66993585098243,9.181939366424224,45.9814866490753,-16.012950673065973,5.8969977262217625,387142.43151689024,16.010347212852164
495180.0,5.73125,2461047.23125,147.7366081241348,9.171021672704114,147.7364994493058,9.170001727378182,45.423585398794025,-14.45305950609129,5.867307766470308,387122.70216666954,16.01093537026698
495780.0,5.738194444444445,2461047.238194444,147.80352622444582,9.158690925193968,147.80349731751807,9.157936837374544,44.75416855365302,-12.852341734551576,5.837329524103825,387111.9969742806,16.01158052929973
581340.0,6.728472222222222,2461048.228472222,165.45066155649772,5.118176515646116,165.44967961811932,5.118132733495972,50.86170495760924,-15.243386284765764,2.026597624368337,380527.3092587088,16.217407026063558
581940.0,6.735416666666667,2461048.2354166666,165.4919685442533,5.005481006039371,165.49107532264907,5.0050838197035,51.18923320187843,-13.658344476096081,2.086764244508807,380567.96655812266,16.218937248766974
582540.0,6.742361111111111,2461048.242361111,165.53151784670305,4.893321742222221,165.5317498107558,4.8931744199861935,51.377060234635636,-12.033979913847496,2.1460963964583293,380618.55171644676,16.22050844538308
653340.0,7.561805555555556,2461049.0618055556,173.97517885161426,-4.684474712771593,173.97516614171533,-4.684345635532734,17.006947837165306,-33.397123955549084,6.4908578532513035,391286.84943447507,16.4871374314048
653940.0,7.56875,2461049.06875,174.0274677674968,-4.752532317046325,174.02757820151513,-4.752612433326032,19.07045493976156,-33.678004928863544,6.519475501595252,391129.51165198954,16.487726578705736
654540.0,7.575694444444444,2461049.0756944446,174.07888230970437,-4.8212438828214665,174.07864109795966,-4.820752281779711,21.12911754985424,-33.85933594943549,6.547934195651532,390975.3526680791,16.48830840107267
655140.0,7.582638888888889,2461049.082638889,174.1283697725666,-4.889605057130666,174.12837498793436,-4.888759304340697,23.181591546118803,-33.94014048030638,6.576227131870841,390824.7588301346,16.488885308719343
655740.0,7.589583333333334,2461049.089583333,174.1769474456168,-4.956280968655309,174.17680255922832,-4.956627412808521,25.226425050593107,-33.91997917483434,6.604347495224017,390678.1102221798,16.48945972838347
656340.0,7.596527777777778,2461049.0965277776,174.2240401060429,-5.024191529176961,174.2239490200216,-5.024350336483582,27.262038546568228,-33.79896156841845,6.63228847814412,390535.7798715268,16.490034098807048
656940.0,7.603472222222222,2461049.103472222,174.2701697863013,-5.092291122421758,174.26984204013266,-5.091921621952749,29.286700650662045,-33.5777431573099,6.660043297431816,390398.1331012087,16.49061086590724
657540.0,7.610416666666667,2461049.1104166666,174.31437892440053,-5.159050818198904,174.31451172932236,-5.159334663778801,31.298501667693255,-33.25750801905337,6.687605213680516,390265.526756625,16.491192478092234
658140.0,7.617361111111111,2461049.117361111,174.3585471915999,-5.226363320042951,174.35799058841394,-5.226582720821477,33.29532222215259,-32.839938042981345,6.71496754970096,390138.30851370667,16.491781381400873
658740.0,7.624305555555556,2461049.1243055556,174.40173171423902,-5.2937096921073055,174.40031345900437,-5.29365893623387,35.27479701706813,-32.32717060924033,6.742123709282829,390016.8161877711,16.492380014611523
659340.0,7.63125,2461049.13125,174.44207283438118,-5.359852620468017,174.441517467476,-5.360556358067044,37.234272730597475,-31.721747123553392,6.769067195998839,389901.37705853884,16.492990804310605
659940.0,7.638194444444444,2461049.1381944446,174.48156764676753,-5.427723800916636,174.48164196334884,-5.427267960426524,39.170759122502886,-31.026555155892574,6.795791631993672,389792.3072129824,16.49361615993426
660540.0,7.645138888888889,2461049.145138889,174.52007145041026,-5.493696511231419,174.52072845203665,-5.493786665120213,41.08087238773637,-30.244767022455424,6.822290776693747,389689.91090765875,16.49425846879684
661140.0,7.652083333333334,2461049.152083333,174.5594373474163,-5.559954433853908,174.55882051855266,-5.560105360742161,42.96076971297407,-29.37977757667424,6.848558545202891,389594.47996208014,16.494920091091064
661740.0,7.659027777777778,2461049.1590277776,174.59605979471672,-5.6264276114576885,174.59596376356373,-5.626216937078237,44.80607503682983,-28.43514324091896,6.874589027356678,389506.2931246501,16.495603355050616
662340.0,7.665972222222222,2461049.165972222,174.63251738172002,-5.693300862671755,174.63220569853513,-5.692114289865398,46.61179381654693,-27.41452512174719,6.900376504754442,389425.6155641352,16.49631055185313
662940.0,7.672916666666667,2461049.1729166666,174.6677247677663,-5.757774729974358,174.66759567151553,-5.7577903557018875,48.372219728822046,-26.32163651179056,6.9259154692089755,389352.69828470005,16.497043930856602
663540.0,7.679861111111111,2461049.179861111,174.70142346988806,-5.822029466605427,174.70218477002504,-5.82323813211884,50.08083319397265,-25.160196606424318,6.951200639899659,389287.77761977643,16.4978056947546
664140.0,7.686805555555556,2461049.1868055556,174.73525493767275,-5.889049323211915,174.7360257228014,-5.888450700713666,51.730196369142185,-23.933890611274414,6.976226980240022,389231.07474415755,16.49859799483629
664740.0,7.69375,2461049.19375,174.76850565084038,-5.952804379249578,174.76917279701124,-5.953421250250555,53.31185161599734,-22.646336419886104,7.000989714196536,389182.79521611106,16.499422926338422
665340.0,7.700694444444444,2461049.2006944446,174.80118831069404,-6.01777162387259,174.80168169117246,-6.0181430996575696,54.81623520654695,-21.30105767669621,7.025484342006971,389143.12855075666,16.50028252390427
665940.0,7.707638888888889,2461049.207638889,174.83393581857743,-6.082465459494155,174.83360942404826,-6.082609720833626,56.23262420559529,-19.90146281480488,7.049706655231458,389112.24782590946,16.50117875716479
666540.0,7.714583333333334,2461049.214583333,174.86428778396657,-6.147154817352523,174.8650142166925,-6.146814758253641,57.549141838527284,-18.45082960880834,7.073652750992548,389090.3093263953,16.502113526407054
667140.0,7.721527777777778,2461049.2215277776,174.89688489489103,-6.211469148641986,174.89595538657434,-6.210752062864551,58.752854874213085,-16.95229401108986,7.09731904585601,389077.45219791203,16.50308865863835
667740.0,7.728472222222222,2461049.228472222,174.9260311769157,-6.274505833182161,174.92649320744923,-6.274415696225061,59.83000010486335,-15.408844072221468,7.1207022879953525,389073.7981877798,16.504105903331872
668340.0,7.735416666666667,2461049.2354166666,174.9571382365459,-6.337660163905479,174.95668879761698,-6.337799963455815,60.76637887862504,-13.823316339287844,7.143799569358794,389079.45136949315,16.505166928828583
668940.0,7.742361111111111,2461049.242361111,174.98701623685014,-6.401492372151284,174.98660399009498,-6.400899430910744,61.54794239148276,-12.198395566806836,7.166608336435942,389094.49793127296,16.506273318693783
740340.0,8.56875,2461050.06875,183.1626035775004,-12.855716909200284,183.1620787016149,-12.856033036320605,16.715743921939165,-33.808580348956546,9.041663134440583,398390.0177742383,16.771982319424442
740940.0,8.575694444444444,2461050.0756944446,183.21798437504515,-12.911055620257166,183.21887024424245,-12.91191112926156,18.774347437166387,-33.994607501863904,9.057973592507567,398209.28998507204,16.772678807318183
741540.0,8.582638888888889,2461050.082638889,183.27556827247128,-12.968107602796648,183.2742947181045,-12.967680615376011,20.836587366867953,-34.079872076352984,9.074162237581302,398030.75014937227,16.77335706682234
742140.0,8.589583333333334,2461050.089583333,183.32839649769642,-13.022551077879195,183.32836557946496,-13.0233274237587,22.901489578403837,-34.0639081903467,9.09021985673335,397854.7859418575,16.774019285410272
742740.0,8.596527777777778,2461050.0965277776,183.38027598954272,-13.079942876827264,183.3810989007813,-13.078837398872226,24.968047383743848,-33.94680297580657,9.106137294563835,397681.78036676516,16.774667687845184
743340.0,8.603472222222223,2461050.103472222,183.43179280635786,-13.13451134842991,183.4325133308702,-13.134196311326379,27.03520826323965,-33.729194242705496,9.121905471568953,397512.11111427686,16.77530453197058
743940.0,8.610416666666667,2461050.1104166666,183.48230873783143,-13.189052486478971,183.48263009461587,-13.18938990157555,29.10186027868251,-33.412253473189146,9.137515405850696,397346.14978168014,16.775932104827884
744540.0,8.61736111111111,2461050.117361111,183.53162215130777,-13.245096173385766,183.53147296443447,-13.244403908238729,31.166815656283905,-32.99765519336993,9.152958233361998,397184.26117316866,16.776552718427208
745140.0,8.624305555555555,2461050.1243055556,183.5793834416925,-13.298182943959647,183.579068230598,-13.29922410026058,33.22879180230915,-32.48753456629648,9.168225228535626,397026.8025947365,16.77716870545318
745740.0,8.63125,2461050.13125,183.62610969597608,-13.35328569436418,183.62544466582105,-13.353836309612893,35.286388913036866,-31.884435634730487,9.183307824916222,396874.1231599745,16.777782414868934
746340.0,8.638194444444444,2461050.1381944446,183.67064469403468,-13.407680002551775,183.6706334840744,-13.40822646443769,37.33806330148852,-31.19125299806422,9.198197635721092,396726.56310839497,16.778396207428155
746940.0,8.645138888888889,2461050.145138889,183.7141315531565,-13.461963392190645,183.71466829361205,-13.462380622544536,39.38209533720369,-30.411169808008715,9.21288647427269,396584.45313786244,16.779012451105505
747540.0,8.652083333333334,2461050.152083333,183.75753656916888,-13.515656721080168,183.75758504051302,-13.516285002023434,41.41655047152028,-29.54759489726217,9.227366373982523,396448.11376388837,16.779633516412805
748140.0,8.659027777777778,2461050.1590277776,183.79968085980903,-13.570531516469437,183.79942196505834,-13.569926027699596,43.4392324022128,-28.604101120039722,9.241629609301917,396317.85463998915,16.78026177187402
748740.0,8.665972222222223,2461050.165972222,183.8402906222678,-13.622613556507364,183.84021951507142,-13.623290346212816,45.44762412540984,-27.584367786745325,9.255668713833733,396193.97401018685,16.780899579019643
749340.0,8.672916666666667,2461050.1729166666,183.8793929389417,-13.676675505727975,183.88002029110007,-13.676364872462317,47.43881679805979,-26.492127530181666,9.269476500542222,396076.7580677996,16.78154928778032
749940.0,8.67986111111111,2461050.179861111,183.91844192667818,-13.729967734544111,183.9188689672384,-13.729136820132751,49.409420895493426,-25.33111945298338,9.283046080209807,395966.48039359204,16.782213231643947
750540.0,8.686805555555555,2461050.1868055556,183.95734624822992,-13.780865403228628,183.95681221029923,-13.78159373506362,51.35545620291247,-24.105048746770308,9.296370879586128,395863.4014057409,16.782893722849135
751140.0,8.69375,2461050.19375,183.99434306214448,-13.833588766908528,183.99389859369612,-13.833723528194882,53.27221537703441,-22.81755296801221,9.309444658907509,395767.76783462096,16.783593047585928
751740.0,8.700694444444444,2461050.2006944446,184.03014959987442,-13.885381518913203,184.03017850619904,-13.88551450796905,55.154095187901596,-21.472174785052925,9.322261528712254,395679.8122237959,16.784313461218193
